YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,station_id,latitude,longitude
2012,10,24,6,50,154,4.8,6.3,0.64,16.0,5.31,91,1020.3,24.2,24.8,15.9,99.0,99.0,41013,33.441,-77.764
2012,10,24,7,50,162,3.7,5.0,0.68,14.81,5.28,67,1020.1,24.2,24.8,15.8,99.0,99.0,41013,33.441,-77.764
2012,10,24,8,50,153,3.4,4.5,0.71,16.0,5.31,88,1020.1,24.2,24.8,15.5,99.0,99.0,41013,33.441,-77.764
2012,10,24,9,50,152,2.2,3.0,0.67,16.0,5.27,27,1020.5,24.1,24.8,15.8,99.0,99.0,41013,33.441,-77.764
2012,10,24,10,50,129,1.6,2.2,0.66,16.0,5.23,62,1020.9,24.2,24.8,15.5,99.0,99.0,41013,33.441,-77.764
2012,10,24,11,50,87,0.9,1.6,0.65,13.79,4.97,68,1021.4,24.5,24.8,15.4,99.0,99.0,41013,33.441,-77.764
2012,10,24,12,50,5,4.9,5.7,0.71,14.81,5.13,169,1021.6,23.8,24.8,18.3,99.0,99.0,41013,33.441,-77.764
2012,10,24,13,50,15,5.0,5.9,0.69,6.67,4.76,109,1021.9,23.5,24.8,19.0,99.0,99.0,41013,33.441,-77.764
2012,10,24,14,50,28,4.9,5.6,0.71,14.81,4.61,90,1021.7,23.5,24.8,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,24,15,50,22,4.9,5.9,0.74,14.81,4.69,64,1021.4,23.7,24.9,18.7,99.0,99.0,41013,33.441,-77.764
2012,10,24,16,50,32,5.0,5.9,0.78,14.81,4.77,127,1020.8,23.5,25.0,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,24,17,50,31,4.8,5.5,0.79,14.81,4.73,110,1020.1,23.6,25.1,18.7,99.0,99.0,41013,33.441,-77.764
2012,10,24,18,50,47,4.8,5.6,0.72,5.0,4.72,147,1019.6,23.6,25.0,18.8,99.0,99.0,41013,33.441,-77.764
2012,10,24,19,50,48,4.9,5.9,0.72,5.26,4.81,130,1019.4,23.8,25.0,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,24,20,50,49,5.3,6.4,0.71,5.88,4.74,134,1019.2,23.9,24.9,18.4,99.0,99.0,41013,33.441,-77.764
2012,10,24,21,50,49,5.1,6.1,0.75,6.67,4.81,119,1019.4,23.8,24.8,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,24,22,50,54,5.5,6.7,0.78,6.25,4.8,139,1019.5,23.9,24.7,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,24,23,50,59,6.1,7.0,0.77,7.14,4.6,137,1019.9,24.0,24.7,18.7,99.0,99.0,41013,33.441,-77.764
2012,10,25,0,50,60,6.0,7.1,0.83,7.14,4.71,153,1020.3,24.1,24.6,18.9,99.0,99.0,41013,33.441,-77.764
2012,10,25,1,50,66,6.3,7.2,0.86,5.26,4.42,150,1020.3,24.1,24.6,19.4,99.0,99.0,41013,33.441,-77.764
2012,10,25,2,50,71,5.2,6.2,0.94,6.25,4.49,154,1020.3,24.4,24.6,19.4,99.0,99.0,41013,33.441,-77.764
2012,10,25,3,50,111,4.3,5.2,0.89,6.67,4.54,139,1020.0,24.8,24.6,17.5,99.0,99.0,41013,33.441,-77.764
2012,10,25,4,50,101,4.5,5.5,0.92,6.25,4.76,148,1019.5,24.7,24.6,17.5,99.0,99.0,41013,33.441,-77.764
2012,10,25,5,50,99,4.8,5.8,0.97,5.88,4.85,133,1019.3,24.7,24.6,17.8,99.0,99.0,41013,33.441,-77.764
2012,10,25,6,50,99,5.1,6.0,0.97,6.25,4.82,130,1018.8,24.7,24.5,17.4,99.0,99.0,41013,33.441,-77.764
2012,10,25,7,50,90,5.5,6.5,0.9,5.88,4.7,130,1018.3,24.6,24.5,17.8,99.0,99.0,41013,33.441,-77.764
2012,10,25,8,50,89,5.2,6.4,0.94,6.25,4.76,133,1018.3,24.7,24.4,17.5,99.0,99.0,41013,33.441,-77.764
2012,10,25,9,50,85,5.9,6.8,1.04,6.25,5.27,137,1018.6,24.7,24.4,17.4,99.0,99.0,41013,33.441,-77.764
2012,10,25,10,50,84,5.7,6.8,1.03,6.67,5.07,135,1019.0,24.7,24.4,18.0,99.0,99.0,41013,33.441,-77.764
2012,10,25,11,50,93,6.1,7.4,1.1,6.25,5.04,131,1019.0,24.7,24.4,18.4,99.0,99.0,41013,33.441,-77.764
2012,10,25,12,50,88,6.9,8.2,1.2,6.25,5.07,141,1019.3,25.2,24.3,17.9,99.0,99.0,41013,33.441,-77.764
2012,10,25,13,50,86,7.3,8.2,1.21,5.88,4.93,139,1019.4,25.1,24.3,17.6,99.0,99.0,41013,33.441,-77.764
2012,10,25,14,50,79,7.7,8.9,1.18,6.25,4.62,137,1019.7,25.1,24.3,17.7,99.0,99.0,41013,33.441,-77.764
2012,10,25,15,50,82,7.2,8.3,1.25,5.88,4.66,132,1019.5,25.1,24.4,17.9,99.0,99.0,41013,33.441,-77.764
2012,10,25,16,50,85,7.8,9.0,1.39,6.67,4.79,140,1018.9,25.0,24.4,17.6,99.0,99.0,41013,33.441,-77.764
2012,10,25,17,50,86,7.2,8.4,1.43,7.69,4.99,155,1018.4,25.0,24.5,17.9,99.0,99.0,41013,33.441,-77.764
2012,10,25,18,50,86,7.3,8.4,1.48,7.14,4.97,133,1017.7,25.1,24.6,17.5,99.0,99.0,41013,33.441,-77.764
2012,10,25,19,50,91,6.9,8.2,1.61,6.67,5.26,136,1017.6,25.0,24.6,18.2,99.0,99.0,41013,33.441,-77.764
2012,10,25,20,50,84,6.8,8.9,1.58,8.33,5.4,149,1017.7,25.2,24.6,18.3,99.0,99.0,41013,33.441,-77.764
2012,10,25,21,50,84,6.3,7.4,1.75,7.69,5.75,142,1017.7,25.1,24.6,18.3,99.0,99.0,41013,33.441,-77.764
2012,10,25,22,50,80,6.7,8.0,1.68,9.09,5.66,147,1017.8,25.1,24.5,18.3,99.0,99.0,41013,33.441,-77.764
2012,10,25,23,50,91,6.2,7.3,1.64,7.69,5.4,148,1018.1,25.0,24.5,19.1,99.0,99.0,41013,33.441,-77.764
2012,10,26,0,50,53,8.2,10.0,1.72,7.69,5.39,145,1017.5,24.2,24.5,21.3,99.0,99.0,41013,33.441,-77.764
2012,10,26,1,50,50,9.8,11.5,2.0,8.33,5.35,138,1017.1,24.0,24.4,21.2,99.0,99.0,41013,33.441,-77.764
2012,10,26,2,50,49,9.3,10.6,2.0,9.09,5.39,144,1017.0,24.0,24.4,21.0,99.0,99.0,41013,33.441,-77.764
2012,10,26,3,50,52,9.2,10.7,2.02,8.33,5.17,145,1016.6,24.2,24.5,21.0,99.0,99.0,41013,33.441,-77.764
2012,10,26,4,50,72,7.9,9.2,2.07,7.69,5.44,128,1015.9,25.1,24.5,19.0,99.0,99.0,41013,33.441,-77.764
2012,10,26,5,50,66,7.5,9.6,2.08,7.69,5.44,137,1015.2,24.7,24.6,20.0,99.0,99.0,41013,33.441,-77.764
2012,10,26,6,50,50,9.5,11.8,2.2,10.0,5.55,161,1014.2,24.3,24.6,20.9,99.0,99.0,41013,33.441,-77.764
2012,10,26,7,50,44,10.4,12.3,2.22,9.09,5.63,147,1013.7,23.9,24.7,20.6,99.0,99.0,41013,33.441,-77.764
2012,10,26,8,50,42,10.7,13.0,2.31,7.69,5.77,142,1013.6,23.8,24.7,20.4,99.0,99.0,41013,33.441,-77.764
2012,10,26,9,50,38,11.4,13.7,2.26,8.33,5.77,146,1013.4,23.8,24.7,20.1,99.0,99.0,41013,33.441,-77.764
2012,10,26,10,50,35,11.3,13.4,2.59,10.0,5.99,152,1013.1,23.6,24.7,20.1,99.0,99.0,41013,33.441,-77.764
2012,10,26,11,50,34,11.7,13.5,2.56,9.09,5.69,142,1013.1,23.2,24.7,20.7,99.0,99.0,41013,33.441,-77.764
2012,10,26,12,50,31,11.2,13.7,2.69,7.69,5.83,133,1013.4,23.1,24.7,20.9,99.0,99.0,41013,33.441,-77.764
2012,10,26,13,50,33,12.7,15.1,2.92,11.43,5.89,146,1013.2,22.7,24.7,20.6,99.0,99.0,41013,33.441,-77.764
2012,10,26,14,50,34,12.7,15.4,2.77,10.0,5.96,143,1013.1,22.7,24.6,20.7,99.0,99.0,41013,33.441,-77.764
2012,10,26,15,50,26,12.8,15.7,2.94,10.81,6.09,131,1012.7,22.6,24.6,20.8,99.0,99.0,41013,33.441,-77.764
2012,10,26,16,50,25,12.4,15.4,3.18,11.43,6.16,142,1011.9,22.4,24.5,20.7,99.0,99.0,41013,33.441,-77.764
2012,10,26,17,50,22,13.4,15.5,3.03,5.88,5.98,58,1010.5,22.5,24.4,20.4,99.0,99.0,41013,33.441,-77.764
2012,10,26,18,50,24,13.8,17.6,3.0,10.0,5.95,141,1009.3,23.0,24.3,20.6,99.0,99.0,41013,33.441,-77.764
2012,10,26,19,50,23,14.0,17.1,3.14,6.25,6.19,45,1009.0,23.4,24.3,20.4,99.0,99.0,41013,33.441,-77.764
2012,10,26,20,50,29,13.6,17.1,3.3,10.81,6.48,150,1008.4,23.6,24.2,20.1,99.0,99.0,41013,33.441,-77.764
2012,10,26,21,50,25,13.5,17.7,3.58,12.12,6.6,153,1008.0,23.4,24.2,20.7,99.0,99.0,41013,33.441,-77.764
2012,10,26,22,50,36,13.8,16.9,3.59,6.67,6.41,72,1008.5,22.1,24.2,20.3,99.0,99.0,41013,33.441,-77.764
2012,10,26,23,50,26,14.2,18.3,3.44,12.12,6.68,143,1007.9,22.4,24.2,20.4,99.0,99.0,41013,33.441,-77.764
2012,10,27,0,50,32,14.9,18.6,3.5,12.9,6.63,135,1007.7,21.7,24.2,20.2,99.0,99.0,41013,33.441,-77.764
2012,10,27,1,50,35,12.6,15.6,3.72,12.9,6.74,139,1007.4,22.7,24.1,20.2,99.0,99.0,41013,33.441,-77.764
2012,10,27,2,50,47,11.4,13.3,3.94,11.43,7.1,140,1007.0,22.8,24.1,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,27,3,50,46,11.0,13.3,4.81,12.9,8.13,146,1006.4,22.5,24.2,18.4,99.0,99.0,41013,33.441,-77.764
2012,10,27,4,50,18,11.1,14.2,4.15,12.12,7.64,143,1005.1,22.0,24.2,20.3,99.0,99.0,41013,33.441,-77.764
2012,10,27,5,50,18,11.8,14.6,4.29,11.43,7.86,146,1003.9,22.4,24.3,20.5,99.0,99.0,41013,33.441,-77.764
2012,10,27,6,50,19,14.6,18.7,4.74,13.79,8.5,146,1001.7,22.4,24.5,20.6,99.0,99.0,41013,33.441,-77.764
2012,10,27,7,50,28,15.8,19.9,4.61,12.12,7.3,152,1000.1,22.8,24.6,20.7,99.0,99.0,41013,33.441,-77.764
2012,10,27,8,50,26,17.1,21.2,5.4,12.9,7.97,154,998.9,23.6,24.6,19.8,99.0,99.0,41013,33.441,-77.764
2012,10,27,9,50,20,17.6,23.6,5.48,13.79,8.04,149,998.3,22.7,24.7,20.0,99.0,99.0,41013,33.441,-77.764
2012,10,27,10,50,29,18.1,22.4,5.92,12.9,8.16,147,998.1,21.2,24.7,19.2,99.0,99.0,41013,33.441,-77.764
2012,10,27,11,50,28,18.3,22.7,6.21,12.9,8.37,148,998.1,21.8,24.7,19.4,99.0,99.0,41013,33.441,-77.764
2012,10,27,12,50,24,17.4,22.0,5.96,12.9,7.73,141,998.4,21.0,24.6,19.9,99.0,99.0,41013,33.441,-77.764
2012,10,27,13,50,31,18.2,24.8,5.6,12.9,7.51,154,998.2,21.8,24.6,19.4,99.0,99.0,41013,33.441,-77.764
2012,10,27,14,50,29,18.8,24.0,5.63,11.43,7.53,117,997.4,20.9,24.5,19.8,99.0,99.0,41013,33.441,-77.764
2012,10,27,15,50,16,18.7,22.6,5.68,13.79,7.86,112,996.7,20.5,24.6,19.7,99.0,99.0,41013,33.441,-77.764
2012,10,27,16,50,13,18.5,22.8,5.49,12.9,7.55,130,995.4,20.7,24.8,19.5,99.0,99.0,41013,33.441,-77.764
2012,10,27,17,50,13,20.9,25.5,5.99,12.9,7.54,126,994.0,20.7,24.8,19.0,99.0,99.0,41013,33.441,-77.764
2012,10,27,18,50,10,21.3,27.3,5.46,12.12,7.32,91,993.2,21.1,24.9,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,27,19,50,10,21.1,26.4,5.94,12.9,7.77,153,992.9,20.7,24.9,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,27,20,50,9,21.7,25.9,6.1,12.12,7.84,79,993.0,19.8,24.9,18.1,99.0,99.0,41013,33.441,-77.764
2012,10,27,21,50,8,21.5,26.9,6.21,12.9,7.7,102,993.0,19.9,24.9,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,27,22,50,10,20.9,26.9,5.64,9.09,7.54,48,993.6,19.7,24.9,18.4,99.0,99.0,41013,33.441,-77.764
2012,10,27,23,50,13,20.6,26.3,6.15,12.9,7.67,99,994.0,19.5,24.9,18.4,99.0,99.0,41013,33.441,-77.764
2012,10,28,0,50,17,22.1,26.1,5.82,8.33,7.25,32,993.9,19.0,24.8,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,28,1,50,16,21.6,27.8,5.74,12.9,7.54,101,993.6,19.4,24.6,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,28,2,50,20,21.0,26.3,6.03,12.9,7.7,67,993.9,19.5,24.5,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,28,3,50,17,21.2,25.9,5.97,13.79,7.67,44,994.2,19.0,24.3,18.6,99.0,99.0,41013,33.441,-77.764
2012,10,28,4,50,21,20.6,26.3,5.7,12.9,7.36,75,993.4,19.4,24.3,18.5,99.0,99.0,41013,33.441,-77.764
2012,10,28,5,50,6,19.7,24.0,5.67,12.9,7.91,97,993.6,19.2,24.5,17.9,99.0,99.0,41013,33.441,-77.764
2012,10,28,6,50,11,19.7,25.5,5.55,12.9,7.62,68,992.7,19.4,24.5,17.9,99.0,99.0,41013,33.441,-77.764
2012,10,28,7,50,11,19.6,24.6,5.67,13.79,7.79,64,992.5,19.6,24.5,17.9,99.0,99.0,41013,33.441,-77.764
2012,10,28,8,50,16,20.5,25.5,5.96,12.9,8.02,82,992.4,19.5,24.5,18.0,99.0,99.0,41013,33.441,-77.764
2012,10,28,9,50,17,21.1,24.8,5.53,13.79,7.85,57,991.6,19.8,24.5,17.5,99.0,99.0,41013,33.441,-77.764
2012,10,28,10,50,355,18.2,22.4,5.62,12.9,7.71,127,992.8,19.1,24.5,17.3,99.0,99.0,41013,33.441,-77.764
2012,10,28,11,50,334,16.6,20.4,4.77,12.9,7.09,107,994.0,17.8,24.4,16.3,99.0,99.0,41013,33.441,-77.764
2012,10,28,12,50,328,17.3,21.8,4.85,13.79,7.03,114,994.6,16.8,24.3,16.4,99.0,99.0,41013,33.441,-77.764
2012,10,28,13,50,334,17.8,22.6,4.67,12.12,6.97,116,995.3,17.0,24.2,15.8,99.0,99.0,41013,33.441,-77.764
2012,10,28,14,50,341,18.2,22.6,4.97,12.9,6.96,97,995.2,17.6,24.1,15.4,99.0,99.0,41013,33.441,-77.764
2012,10,28,15,50,340,16.6,19.5,4.53,12.9,6.88,120,995.4,18.8,24.0,15.1,99.0,99.0,41013,33.441,-77.764
2012,10,28,16,50,336,14.5,18.0,4.33,12.9,6.75,102,995.4,19.2,23.9,15.2,99.0,99.0,41013,33.441,-77.764
2012,10,28,17,50,328,13.6,17.0,3.7,13.79,6.81,106,995.5,18.6,23.9,14.8,99.0,99.0,41013,33.441,-77.764
2012,10,28,18,50,326,14.1,17.9,3.66,13.79,6.93,117,995.8,18.3,23.9,14.3,99.0,99.0,41013,33.441,-77.764
2012,10,28,19,50,324,13.9,17.2,4.01,13.79,7.19,131,996.3,18.4,24.0,14.1,99.0,99.0,41013,33.441,-77.764
2012,10,28,20,50,319,14.3,17.7,3.55,13.79,6.66,129,995.9,18.6,24.1,14.0,99.0,99.0,41013,33.441,-77.764
2012,10,28,21,50,319,14.3,17.4,3.37,6.25,6.41,343,996.5,18.9,24.1,14.1,99.0,99.0,41013,33.441,-77.764
2012,10,28,22,50,325,15.1,17.7,3.37,12.12,6.32,98,997.1,18.9,24.1,13.5,99.0,99.0,41013,33.441,-77.764
2012,10,28,23,50,316,15.3,18.9,3.46,6.25,6.33,317,997.4,19.0,24.1,13.3,99.0,99.0,41013,33.441,-77.764
2012,10,29,0,50,316,15.2,18.3,3.3,6.25,6.0,318,997.5,18.9,24.1,13.0,99.0,99.0,41013,33.441,-77.764
2012,10,29,1,50,311,14.3,17.8,3.26,6.25,5.94,322,997.8,18.6,24.0,13.0,99.0,99.0,41013,33.441,-77.764
2012,10,29,2,50,321,14.5,17.1,2.94,5.56,5.68,318,998.0,18.0,23.9,13.1,99.0,99.0,41013,33.441,-77.764
2012,10,29,3,50,316,14.2,17.0,2.74,5.56,5.67,321,997.9,17.8,23.9,13.2,99.0,99.0,41013,33.441,-77.764
2012,10,29,4,50,321,14.8,17.2,2.64,5.88,5.55,335,997.6,17.3,23.8,13.2,99.0,99.0,41013,33.441,-77.764
2012,10,29,5,50,324,12.8,15.3,2.67,5.56,5.66,321,998.0,17.0,23.7,13.4,99.0,99.0,41013,33.441,-77.764
2012,10,29,6,50,317,14.1,17.1,2.67,5.88,5.74,334,997.9,16.8,23.6,12.8,99.0,99.0,41013,33.441,-77.764
2012,10,29,7,50,306,12.6,16.2,2.64,6.25,5.66,315,997.8,16.7,23.6,12.9,99.0,99.0,41013,33.441,-77.764
2012,10,29,8,50,307,12.9,15.7,2.59,6.25,5.76,335,998.0,16.3,23.7,12.5,99.0,99.0,41013,33.441,-77.764
2012,10,29,9,50,309,13.4,16.7,2.45,6.25,5.58,305,998.0,15.5,23.7,11.6,99.0,99.0,41013,33.441,-77.764
2012,10,29,10,50,306,13.0,16.1,2.32,14.81,5.58,116,998.0,15.2,23.7,10.8,99.0,99.0,41013,33.441,-77.764
2012,10,29,11,50,298,12.5,16.3,2.13,5.88,5.24,330,998.3,14.7,23.7,10.4,99.0,99.0,41013,33.441,-77.764
2012,10,29,12,50,298,12.2,15.4,2.3,5.88,5.33,309,998.7,14.2,23.6,9.8,99.0,99.0,41013,33.441,-77.764
2012,10,29,13,50,297,11.5,14.6,2.32,6.25,5.15,288,998.7,14.0,23.6,9.7,99.0,99.0,41013,33.441,-77.764
2012,10,29,14,50,293,11.4,14.1,2.03,6.25,5.0,278,998.8,13.9,23.5,9.6,99.0,99.0,41013,33.441,-77.764
2012,10,29,15,50,288,11.2,14.1,1.96,6.25,5.0,273,998.4,14.0,23.4,9.4,99.0,99.0,41013,33.441,-77.764
2012,10,29,16,50,285,11.7,14.8,1.93,5.56,5.02,293,997.9,13.8,23.3,9.1,99.0,99.0,41013,33.441,-77.764
2012,10,29,17,50,283,11.9,14.3,2.19,5.88,5.26,273,997.2,14.0,23.2,9.4,99.0,99.0,41013,33.441,-77.764
2012,10,29,18,50,281,11.5,15.2,2.2,5.88,5.42,267,996.8,14.7,23.2,9.9,99.0,99.0,41013,33.441,-77.764
2012,10,29,19,50,277,12.9,15.8,2.21,6.25,5.5,256,996.3,14.8,23.2,8.6,99.0,99.0,41013,33.441,-77.764
2012,10,29,20,50,279,14.5,19.4,2.55,6.25,5.59,277,996.1,15.0,23.2,7.9,99.0,99.0,41013,33.441,-77.764
2012,10,29,21,50,272,14.8,19.4,3.08,6.25,5.88,266,995.9,15.3,23.2,7.9,99.0,99.0,41013,33.441,-77.764
2012,10,29,22,50,269,15.3,19.7,3.47,6.67,5.95,263,996.2,15.1,23.2,8.0,99.0,99.0,41013,33.441,-77.764
2012,10,29,23,50,279,14.5,18.0,2.93,6.67,5.77,275,996.7,15.1,23.3,7.2,99.0,99.0,41013,33.441,-77.764
2012,10,30,0,50,266,14.8,18.1,3.0,7.14,5.73,268,997.0,15.2,23.2,7.2,99.0,99.0,41013,33.441,-77.764
2012,10,30,1,50,281,15.3,19.7,2.74,6.67,5.43,266,997.4,14.9,23.2,6.9,99.0,99.0,41013,33.441,-77.764
2012,10,30,2,50,274,14.4,19.6,2.81,6.67,5.54,267,997.8,14.8,23.1,7.6,99.0,99.0,41013,33.441,-77.764
2012,10,30,3,50,262,13.3,17.3,2.81,7.14,5.61,271,997.7,14.7,22.9,6.8,99.0,99.0,41013,33.441,-77.764
2012,10,30,4,50,260,14.0,17.3,2.78,6.67,5.39,275,997.6,14.5,22.9,7.4,99.0,99.0,41013,33.441,-77.764
2012,10,30,5,50,262,14.6,17.2,2.84,6.67,5.56,257,997.2,14.0,22.8,6.9,99.0,99.0,41013,33.441,-77.764
2012,10,30,6,50,257,13.9,16.8,3.05,7.14,5.83,254,997.3,14.0,22.8,6.8,99.0,99.0,41013,33.441,-77.764
2012,10,30,7,50,261,13.8,17.2,2.86,7.14,5.7,245,997.2,13.9,22.8,6.3,99.0,99.0,41013,33.441,-77.764
2012,10,30,8,50,254,12.1,16.7,2.93,7.14,5.91,253,997.4,13.8,22.8,6.5,99.0,99.0,41013,33.441,-77.764
2012,10,30,9,50,248,12.1,16.2,2.7,7.14,5.83,250,997.9,13.8,22.7,6.4,99.0,99.0,41013,33.441,-77.764
2012,10,30,10,50,254,11.9,15.4,2.75,7.69,5.78,217,998.3,13.6,22.7,6.9,99.0,99.0,41013,33.441,-77.764
2012,10,30,11,50,257,11.4,13.9,2.6,7.69,5.57,220,998.8,13.3,22.6,6.7,99.0,99.0,41013,33.441,-77.764
2012,10,30,12,50,251,11.7,14.3,2.5,7.14,5.53,237,999.4,13.4,22.6,6.9,99.0,99.0,41013,33.441,-77.764
2012,10,30,13,50,253,11.3,14.6,2.29,8.33,5.32,209,1000.0,13.3,22.6,6.6,99.0,99.0,41013,33.441,-77.764
2012,10,30,14,50,252,9.9,12.7,2.37,7.69,5.51,214,1000.4,13.1,22.6,6.1,99.0,99.0,41013,33.441,-77.764
2012,10,30,15,50,253,10.2,13.2,2.41,7.69,5.63,207,1000.4,13.1,22.5,5.8,99.0,99.0,41013,33.441,-77.764
2012,10,30,16,50,241,10.3,13.5,2.32,8.33,5.53,197,1000.3,13.3,22.5,5.5,99.0,99.0,41013,33.441,-77.764
2012,10,30,17,50,245,9.4,13.1,2.23,9.09,5.57,193,999.8,13.6,22.5,6.0,99.0,99.0,41013,33.441,-77.764
2012,10,30,18,50,243,11.0,13.6,2.35,9.09,5.54,190,999.4,14.1,22.5,6.7,99.0,99.0,41013,33.441,-77.764
2012,10,30,19,50,234,11.9,15.6,2.08,7.14,5.32,209,999.4,14.4,22.6,8.2,99.0,99.0,41013,33.441,-77.764
2012,10,30,20,50,243,11.7,13.9,2.3,8.33,5.44,197,999.7,14.6,22.6,8.1,99.0,99.0,41013,33.441,-77.764
2012,10,30,21,50,242,12.1,15.2,2.49,6.25,5.59,228,1000.3,14.8,22.6,8.6,99.0,99.0,41013,33.441,-77.764
2012,10,30,22,50,260,9.9,12.7,2.48,8.33,5.59,193,1001.3,14.7,22.6,8.0,99.0,99.0,41013,33.441,-77.764
2012,10,30,23,50,266,10.4,13.2,2.49,9.09,5.72,196,1002.1,15.1,22.6,7.0,99.0,99.0,41013,33.441,-77.764
2012,10,31,0,50,256,11.7,13.9,2.37,9.09,5.73,203,1002.8,15.6,22.6,6.4,99.0,99.0,41013,33.441,-77.764
2012,10,31,1,50,268,12.1,15.6,2.47,9.09,5.65,201,1003.7,15.9,22.6,4.7,99.0,99.0,41013,33.441,-77.764
2012,10,31,2,50,261,12.8,16.6,2.5,8.33,5.53,206,1004.3,15.5,22.5,5.2,99.0,99.0,41013,33.441,-77.764
2012,10,31,3,50,269,12.2,15.3,2.45,9.09,5.39,202,1004.7,14.6,22.4,5.1,99.0,99.0,41013,33.441,-77.764
2012,10,31,4,50,262,13.5,16.9,2.69,9.09,5.65,196,1004.9,14.5,22.4,4.7,99.0,99.0,41013,33.441,-77.764
2012,10,31,5,50,265,13.3,16.7,2.7,9.09,5.58,193,1005.2,14.5,22.4,5.1,99.0,99.0,41013,33.441,-77.764
2012,10,31,6,50,269,10.9,14.8,2.78,8.33,5.63,191,1005.6,14.1,22.2,4.1,99.0,99.0,41013,33.441,-77.764
2012,10,31,7,50,265,10.5,13.4,2.4,8.33,5.57,192,1005.8,14.4,22.1,4.3,99.0,99.0,41013,33.441,-77.764
2012,10,31,8,50,263,9.5,13.0,2.5,8.33,5.73,209,1005.7,14.3,22.0,4.5,99.0,99.0,41013,33.441,-77.764
2012,10,31,9,50,258,9.1,11.7,2.39,8.33,5.64,199,1006.1,13.9,21.9,4.2,99.0,99.0,41013,33.441,-77.764
2012,10,31,10,50,264,9.0,11.1,2.19,7.69,5.6,191,1006.4,13.7,22.0,4.4,99.0,99.0,41013,33.441,-77.764
2012,10,31,11,50,254,8.7,11.0,1.92,9.09,5.38,196,1006.9,13.8,22.2,4.8,99.0,99.0,41013,33.441,-77.764
2012,10,31,12,50,257,9.1,12.2,1.95,7.69,5.49,202,1007.5,13.8,22.3,4.4,99.0,99.0,41013,33.441,-77.764
2012,10,31,13,50,255,9.3,12.4,2.03,8.33,5.37,196,1007.5,13.8,22.3,4.1,99.0,99.0,41013,33.441,-77.764
2012,10,31,14,50,257,8.9,11.5,1.96,9.09,5.3,198,1007.4,13.7,22.4,4.6,99.0,99.0,41013,33.441,-77.764
2012,10,31,15,50,252,10.0,12.8,1.88,8.33,5.06,195,1007.2,13.7,22.3,4.6,99.0,99.0,41013,33.441,-77.764
2012,10,31,16,50,246,10.2,13.0,1.8,8.33,4.94,199,1006.6,14.1,22.3,5.6,99.0,99.0,41013,33.441,-77.764
2012,10,31,17,50,247,10.3,13.3,1.95,8.33,5.06,196,1006.1,14.3,22.3,6.0,99.0,99.0,41013,33.441,-77.764
2012,10,31,18,50,255,10.8,13.2,1.98,8.33,5.25,199,1005.6,14.5,22.3,6.1,99.0,99.0,41013,33.441,-77.764
2012,10,31,19,50,251,10.1,13.6,2.04,7.69,5.31,205,1005.5,15.0,22.2,7.0,99.0,99.0,41013,33.441,-77.764
2012,10,31,20,50,259,10.3,14.0,2.23,7.69,5.4,191,1005.7,15.8,22.3,6.7,99.0,99.0,41013,33.441,-77.764
2012,10,31,21,50,257,10.1,12.7,2.05,7.14,5.11,201,1006.2,16.1,22.3,6.5,99.0,99.0,41013,33.441,-77.764
2012,10,31,22,50,259,10.0,12.4,1.91,7.69,5.08,196,1006.9,16.5,22.3,6.3,99.0,99.0,41013,33.441,-77.764
2012,10,31,23,50,270,9.6,12.3,1.8,8.33,4.85,201,1007.7,17.1,22.4,5.9,99.0,99.0,41013,33.441,-77.764
2012,10,20,0,50,174,6.2,7.5,2.0,7.14,5.86,999,1006.4,999.0,17.8,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,1,50,175,6.0,6.9,1.88,8.33,5.68,999,1006.5,999.0,17.9,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,2,50,189,6.0,6.8,1.75,7.69,5.69,999,1006.9,999.0,17.8,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,3,50,197,5.8,6.7,1.61,10.81,5.7,999,1007.3,999.0,17.8,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,4,50,222,6.7,7.8,1.61,7.69,5.84,999,1007.4,999.0,17.9,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,5,50,235,6.2,7.0,1.57,10.0,5.6,999,1007.0,999.0,17.8,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,6,50,225,5.7,7.0,1.46,9.09,5.76,999,1007.2,999.0,17.8,999.0,99.0,99.0,44009,38.46,-74.692
2012,10,20,7,50,235,5.9,7.1,1.38,9.09,5.45,999,1007.4,999.0,17.8,999.0,99.0,99.0,44009,38.46,-74.692
